Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Order ID,City,State,Postal Code,Region,Product ID,Product Category,Product Type,Product Name,Price,Quantity,Revenue,Discount,Profit
11/11/2014,11/13/2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,19616,Seattle,Washington,98115,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2," $4,067.00 ",20%, $762.59 
8/22/2016,8/29/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,19617,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2, $12.00 ,0%, $1.67 
11/16/2017,11/21/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,19618,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3," $2,700.00 ",40%, $75.00 
11/16/2017,11/21/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,19619,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3, $259.00 ,20%, $5.40 
11/16/2017,11/21/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,19620,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,5, $700.00 ,20%, $(1.75)
9/26/2014,9/30/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,19621,Lancaster,Ohio,43130,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,6, $100.00 ,20%, $1.25 
9/26/2014,9/30/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,19622,Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3.152,2, $6.00 ,20%, $0.47 
9/26/2014,9/30/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,19623,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4, $132.00 ,20%, $11.10 
6/29/2017,6/30/2017,First Class,ME-17725,Max Engle,Consumer,United States,19624,Dallas,Texas,75220,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,2, $43.00 ,80%, $(54.55)
6/29/2017,6/30/2017,First Class,ME-17725,Max Engle,Consumer,United States,19625,Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,3, $922.00 ,30%, $(39.51)
6/29/2017,6/30/2017,First Class,ME-17725,Max Engle,Consumer,United States,19626,Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3," $1,230.00 ",32%, $(96.47)
9/23/2017,9/25/2017,First Class,MH-17785,Maya Herman,Corporate,United States,19627,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2, $18.00 ,20%, $3.35 
11/23/2014,11/27/2014,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,19628,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,3, $44.00 ,0%, $6.75 
1/13/2014,1/18/2014,Standard Class,MM-17920,Michael Moore,Consumer,United States,19629,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,7, $262.00 ,20%, $13.09 
1/13/2014,1/18/2014,Standard Class,MM-17920,Michael Moore,Consumer,United States,19630,Newark,Ohio,43055,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2, $7.00 ,70%, $(2.52)
5/31/2016,6/6/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,19631,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,3, $21.00 ,20%, $2.32 
5/31/2016,6/6/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,19632,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6," $1,078.00 ",0%, $88.05 
2/13/2017,2/17/2017,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,19633,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8, $725.00 ,0%, $38.98 
10/14/2014,10/17/2014,First Class,TC-21295,Toby Carlisle,Consumer,United States,19634,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3, $531.00 ,0%, $30.09 
10/14/2014,10/17/2014,First Class,TC-21295,Toby Carlisle,Consumer,United States,19635,Everett,Massachusetts,2149,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7, $556.00 ,0%, $22.25 
10/14/2014,10/17/2014,First Class,TC-21295,Toby Carlisle,Consumer,United States,19636,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,9," $14,659.00 ",0%, $260.61 
11/18/2014,11/25/2014,Standard Class,MH-17785,Maya Herman,Corporate,United States,19637,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2, $275.00 ,0%, $55.02 
11/18/2014,11/25/2014,Standard Class,MH-17785,Maya Herman,Corporate,United States,19638,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4," $2,921.00 ",0%, $94.93 
11/12/2017,11/15/2017,Second Class,EP-13915,Emily Phan,Consumer,United States,19639,Los Angeles,California,90032,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2, $23.00 ,0%, $5.66 
1/28/2015,1/31/2015,Second Class,JH-15985,Joseph Holt,Consumer,United States,19640,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13," $55,869.00 ",40%," $(1,862.31)"
3/7/2014,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,19641,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5, $103.00 ,0%, $9.50 
3/7/2014,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,19642,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5," $1,025.00 ",0%, $-   
3/7/2014,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,19643,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6," $2,620.00 ",20%, $21.84 
3/7/2014,3/12/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,19644,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2, $963.00 ,20%, $54.18 
6/8/2017,6/13/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,19645,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,7, $627.00 ,20%, $12.31 
6/8/2017,6/13/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,19646,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2, $70.00 ,20%, $(8.35)
6/8/2017,6/13/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,19647,Glendale,Arizona,85301,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2, $145.00 ,70%, $(48.39)
11/19/2014,11/24/2014,Standard Class,MW-18220,Mitch Webber,Consumer,United States,19648,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4, $885.00 ,0%, $57.50 
11/19/2014,11/24/2014,Standard Class,MW-18220,Mitch Webber,Consumer,United States,19649,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3, $846.00 ,0%, $78.95 
11/26/2016,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,19650,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8," $27,253.00 ",15%, $160.31 
11/26/2016,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,19651,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9, $335.00 ,0%, $10.41 
11/26/2016,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,19652,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2, $130.00 ,0%, $19.49 
11/26/2016,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,19653,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6," $3,572.00 ",0%, $297.69 
1/23/2017,1/27/2017,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,19654,Tucson,Arizona,85705,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2, $192.00 ,20%, $12.00 
1/23/2017,1/27/2017,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,19655,Tucson,Arizona,85705,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,2, $10.00 ,70%, $(3.62)
9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,19656,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3, $292.00 ,0%, $35.08 
9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,19657,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1, $4.00 ,20%, $1.39 
9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,19658,New York City,New York,10035,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4, $52.00 ,0%, $5.74 
9/22/2014,9/29/2014,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,19659,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4," $2,318.00 ",10%, $83.71 
3/26/2014,3/30/2014,Second Class,CS-12505,Cindy Stewart,Consumer,United States,19660,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5, $94.00 ,0%, $9.00 
6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,19661,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,9," $27,215.00 ",20%, $226.79 
6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,19662,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2, $54.00 ,0%, $3.77 
6/6/2016,6/11/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,19663,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3," $1,433.00 ",20%, $161.19 
8/31/2017,9/5/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,19664,San Francisco,California,94109,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3, $582.00 ,0%, $9.70 
12/7/2015,12/7/2015,Same Day,KH-16690,Kristen Hastings,Corporate,United States,19665,Riverside,California,92503,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2, $26.00 ,0%, $6.22 
11/16/2017,11/20/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,19666,Los Angeles,California,90049,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3, $360.00 ,0%, $23.99 
11/16/2017,11/20/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,19667,Los Angeles,California,90049,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3, $37.00 ,0%, $4.47 
4/23/2016,4/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,19668,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7, $127.00 ,20%, $6.56 
4/23/2016,4/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,19669,San Clemente,California,92672,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3, $216.00 ,0%, $35.99 
4/2/2017,4/6/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,19670,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3, $45.00 ,0%, $6.87 
8/13/2015,8/15/2015,First Class,GK-14620,Grace Kelly,Corporate,United States,19671,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7, $453.00 ,20%, $8.09 
11/13/2017,11/19/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,19672,Dublin,California,94568,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5, $110.00 ,20%, $1.38 
12/23/2016,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,19673,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2, $16.00 ,20%, $2.69 
12/23/2016,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,19674,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5," $7,500.00 ",40%, $(374.99)
7/22/2014,7/24/2014,Second Class,JL-15850,John Lucas,Consumer,United States,19675,Houston,Texas,77095,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1, $27.00 ,20%, $1.33 
5/6/2016,5/10/2016,Standard Class,GM-14500,Gene McClure,Consumer,United States,19676,Bakersfield,California,93309,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4, $166.00 ,0%, $14.14 
11/28/2014,12/3/2014,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,19677,Richmond,Indiana,47374,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6, $384.00 ,0%, $29.45 
4/18/2016,4/23/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,19678,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3, $21.00 ,0%, $2.03 
4/18/2016,4/23/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,19679,New York City,New York,10009,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1, $7.00 ,0%, $1.85 
12/27/2015,12/31/2015,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,19680,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2, $646.00 ,0%, $61.39 
12/27/2015,12/31/2015,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,19681,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.16,9," $6,013.00 ",20%, $75.17 
12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,19682,San Francisco,California,94122,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3, $26.00 ,0%, $4.23 
12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,19683,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,6, $233.00 ,0%, $18.66 
12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,19684,San Francisco,California,94122,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8," $1,608.00 ",0%, $54.28 
12/13/2017,12/18/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,19685,San Francisco,California,94122,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2, $26.00 ,0%, $6.35 
1/2/2017,1/4/2017,Second Class,FW-14395,Fred Wasserman,Corporate,United States,19686,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1, $17.00 ,0%, $5.81 
5/30/2017,6/3/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,19687,San Diego,California,92037,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6, $211.00 ,0%, $10.18 
9/30/2017,10/6/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,19688,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9, $105.00 ,80%, $(17.47)
6/20/2017,6/27/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,19689,Richmond,Virginia,23223,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5, $162.00 ,0%, $15.55 
6/20/2017,6/27/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,19690,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4," $2,016.00 ",0%, $125.99 
4/4/2017,4/5/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,19691,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4, $28.00 ,0%, $2.04 
11/13/2015,11/17/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,19692,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3," $1,842.00 ",32%, $(18.06)
8/28/2015,9/2/2015,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,19693,Fairfield,Connecticut,6824,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11," $5,174.00 ",0%, $122.29 
9/24/2017,9/28/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,19694,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6, $186.00 ,0%, $15.23 
9/24/2017,9/28/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,19695,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2, $15.00 ,0%, $2.19 
12/11/2016,12/14/2016,First Class,SC-20695,Steve Chapman,Corporate,United States,19696,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4, $294.00 ,20%, $9.19 
6/10/2014,6/15/2014,Second Class,HK-14890,Heather Kirkland,Corporate,United States,19697,Detroit,Michigan,48234,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5," $2,458.00 ",0%, $240.86 
3/11/2016,3/11/2016,Same Day,BT-11485,Brad Thomas,Home Office,United States,19698,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4, $121.00 ,20%, $9.48 
12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,19699,Inglewood,California,90301,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3, $68.00 ,0%, $10.73 
12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,19700,Inglewood,California,90301,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4, $217.00 ,0%, $16.30 
12/15/2017,12/19/2017,Standard Class,KM-16660,Khloe Miller,Consumer,United States,19701,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3, $590.00 ,20%, $14.76 
10/30/2016,11/4/2016,Standard Class,SP-20920,Susan Pistek,Consumer,United States,19702,San Luis Obispo,California,93405,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2, $7.00 ,0%, $1.19 
7/31/2017,8/4/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,19703,Wilmington,Delaware,19805,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1, $12.00 ,0%, $5.54 
